Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender Code	Deaths	Population
80-84	2054-5	2186-2	20	F	61	1164
80-84	2054-5	2186-2	20	M	71	728
80-84	2106-3	2186-2	20	F	1614	29557
80-84	2106-3	2186-2	20	M	1546	21094
80-84	2054-5	2186-2	21	F	152	2442
80-84	2054-5	2186-2	21	M	124	1444
80-84	2106-3	2186-2	21	F	2781	43979
80-84	2106-3	2186-2	21	M	2551	30140
80-84	2106-3	2135-2	22	F	26	1067
80-84	2106-3	2135-2	22	M	27	721
80-84	A-PI	2186-2	22	F	17	439
80-84	2054-5	2186-2	22	F	688	10773
80-84	2054-5	2186-2	22	M	562	6057
80-84	2106-3	2186-2	22	F	2012	34441
80-84	2106-3	2186-2	22	M	1983	24148
80-84	2106-3	2186-2	23	F	989	17310
80-84	2106-3	2186-2	23	M	1011	12843
80-84	2106-3	2135-2	24	F	59	1549
80-84	2106-3	2135-2	24	M	25	853
80-84	A-PI	2186-2	24	F	83	2755
80-84	A-PI	2186-2	24	M	89	2111
80-84	2054-5	2186-2	24	F	744	13524
80-84	2054-5	2186-2	24	M	602	7878
80-84	2106-3	2186-2	24	F	2175	40924
80-84	2106-3	2186-2	24	M	2050	29093
80-84	2106-3	2135-2	25	F	71	2068
80-84	2106-3	2135-2	25	M	64	1211
80-84	A-PI	2186-2	25	F	75	2322
80-84	A-PI	2186-2	25	M	85	1901
80-84	2054-5	2186-2	25	F	113	3318
80-84	2054-5	2186-2	25	M	109	1913
80-84	2106-3	2186-2	25	F	3499	68973
80-84	2106-3	2186-2	25	M	3347	46788
80-84	2106-3	NS	25	F	116	Not Applicable
80-84	2106-3	NS	25	M	91	Not Applicable
80-84	2106-3	2135-2	26	F	84	1612
80-84	2106-3	2135-2	26	M	60	1156
80-84	1002-5	2186-2	26	F	24	387
80-84	1002-5	2186-2	26	M	19	267
80-84	A-PI	2186-2	26	F	47	1363
80-84	A-PI	2186-2	26	M	38	1081
80-84	2054-5	2186-2	26	F	621	11688
80-84	2054-5	2186-2	26	M	528	6468
80-84	2106-3	2186-2	26	F	5363	96180
80-84	2106-3	2186-2	26	M	5151	68347
80-84	2106-3	NS	26	F	16	Not Applicable
80-84	2106-3	NS	26	M	13	Not Applicable
80-84	2106-3	2135-2	27	F	17	488
80-84	2106-3	2135-2	27	M	14	405
80-84	1002-5	2186-2	27	F	16	273
80-84	1002-5	2186-2	27	M	17	186
80-84	A-PI	2186-2	27	F	31	970
80-84	A-PI	2186-2	27	M	26	654
80-84	2054-5	2186-2	27	F	55	960
80-84	2054-5	2186-2	27	M	43	633
80-84	2106-3	2186-2	27	F	2575	54763
80-84	2106-3	2186-2	27	M	2625	40635
80-84	2054-5	2186-2	28	F	489	7787
80-84	2054-5	2186-2	28	M	341	3913
80-84	2106-3	2186-2	28	F	1519	23871
80-84	2106-3	2186-2	28	M	1525	16174
80-84	2106-3	2135-2	29	F	20	756
80-84	2106-3	2135-2	29	M	27	571
80-84	1002-5	2186-2	29	F	10	196
80-84	A-PI	2186-2	29	F	17	654
80-84	A-PI	2186-2	29	M	15	407
80-84	2054-5	2186-2	29	F	309	5553
80-84	2054-5	2186-2	29	M	286	3043
80-84	2106-3	2186-2	29	F	3674	63156
80-84	2106-3	2186-2	29	M	3487	45510
80-84	1002-5	2186-2	30	F	33	314
80-84	1002-5	2186-2	30	M	12	196
80-84	2106-3	2186-2	30	F	513	10708
80-84	2106-3	2186-2	30	M	587	8909
80-84	2106-3	NS	30	F	18	Not Applicable
80-84	2106-3	NS	30	M	17	Not Applicable
80-84	2106-3	2135-2	31	F	16	417
80-84	2106-3	2135-2	31	M	17	315
80-84	2054-5	2186-2	31	F	24	477
80-84	2054-5	2186-2	31	M	31	303
80-84	2106-3	2186-2	31	F	1082	20379
80-84	2106-3	2186-2	31	M	1115	14442
80-84	2106-3	2135-2	32	F	99	2417
80-84	2106-3	2135-2	32	M	82	1772
80-84	1002-5	2186-2	32	F	10	209
80-84	A-PI	2186-2	32	F	75	2269
80-84	A-PI	2186-2	32	M	78	1571
80-84	2054-5	2186-2	32	F	94	1529
80-84	2054-5	2186-2	32	M	85	1242
80-84	2106-3	2186-2	32	F	1033	17489
80-84	2106-3	2186-2	32	M	1251	16081
80-84	2106-3	2186-2	33	F	804	14298
80-84	2106-3	2186-2	33	M	778	10754
80-84	2106-3	2135-2	34	F	325	7966
80-84	2106-3	2135-2	34	M	275	5063
80-84	A-PI	2186-2	34	F	135	5046
80-84	A-PI	2186-2	34	M	146	3851
80-84	2054-5	2186-2	34	F	624	10455
80-84	2054-5	2186-2	34	M	426	5552
80-84	2106-3	2186-2	34	F	3943	76702
80-84	2106-3	2186-2	34	M	3734	51945
80-84	2106-3	2135-2	35	F	346	7167
80-84	2106-3	2135-2	35	M	392	5330
80-84	1002-5	2186-2	35	F	66	1285
80-84	1002-5	2186-2	35	M	50	770
80-84	A-PI	2186-2	35	F	11	286
80-84	2054-5	2186-2	35	F	16	295
80-84	2054-5	2186-2	35	M	17	247
80-84	2106-3	2186-2	35	F	610	12668
80-84	2106-3	2186-2	35	M	676	10578
80-84	2054-5	2135-2	36	F	23	3936
80-84	2054-5	2135-2	36	M	25	2133
80-84	2106-3	2135-2	36	F	725	18940
80-84	2106-3	2135-2	36	M	652	10772
80-84	1002-5	2186-2	36	F	23	510
80-84	1002-5	2186-2	36	M	13	299
80-84	A-PI	2186-2	36	F	359	11883
80-84	A-PI	2186-2	36	M	396	9321
80-84	2054-5	2186-2	36	F	1260	27311
80-84	2054-5	2186-2	36	M	911	14003
80-84	2106-3	2186-2	36	F	7750	158062
80-84	2106-3	2186-2	36	M	7637	111375
80-84	2054-5	NS	36	F	19	Not Applicable
80-84	2054-5	NS	36	M	32	Not Applicable
80-84	2106-3	NS	36	F	91	Not Applicable
80-84	2106-3	NS	36	M	89	Not Applicable
80-84	2106-3	2135-2	37	F	40	1574
80-84	2106-3	2135-2	37	M	36	1013
80-84	1002-5	2186-2	37	F	58	799
80-84	1002-5	2186-2	37	M	34	496
80-84	A-PI	2186-2	37	F	31	1228
80-84	A-PI	2186-2	37	M	38	806
80-84	2054-5	2186-2	37	F	984	17577
80-84	2054-5	2186-2	37	M	799	9178
80-84	2106-3	2186-2	37	F	4858	85251
80-84	2106-3	2186-2	37	M	4506	59962
80-84	2106-3	NS	37	F	10	Not Applicable
80-84	2106-3	NS	37	M	13	Not Applicable
80-84	1002-5	2186-2	38	F	10	149
80-84	1002-5	2186-2	38	M	10	94
80-84	2106-3	2186-2	38	F	426	8372
80-84	2106-3	2186-2	38	M	412	5875
80-84	2106-3	2135-2	39	F	58	1310
80-84	2106-3	2135-2	39	M	49	956
80-84	A-PI	2186-2	39	F	40	1251
80-84	A-PI	2186-2	39	M	35	856
80-84	2054-5	2186-2	39	F	753	12748
80-84	2054-5	2186-2	39	M	602	7407
80-84	2106-3	2186-2	39	F	7196	121025
80-84	2106-3	2186-2	39	M	6594	83378
80-84	2106-3	NS	39	F	15	Not Applicable
80-84	2106-3	NS	39	M	15	Not Applicable
80-84	2106-3	2135-2	40	F	26	732
80-84	2106-3	2135-2	40	M	29	628
80-84	1002-5	2186-2	40	F	135	2114
80-84	1002-5	2186-2	40	M	150	1372
80-84	A-PI	2186-2	40	F	24	479
80-84	A-PI	2186-2	40	M	18	244
80-84	2054-5	2186-2	40	F	118	1867
80-84	2054-5	2186-2	40	M	106	1148
80-84	2106-3	2186-2	40	F	2333	36775
80-84	2106-3	2186-2	40	M	2147	26695
80-84	2106-3	2135-2	41	F	40	992
80-84	2106-3	2135-2	41	M	33	714
80-84	1002-5	2186-2	41	F	12	301
80-84	1002-5	2186-2	41	M	18	259
80-84	A-PI	2186-2	41	F	33	1279
80-84	A-PI	2186-2	41	M	40	813
80-84	2054-5	2186-2	41	F	28	413
80-84	2054-5	2186-2	41	M	16	255
80-84	2106-3	2186-2	41	F	2192	38510
80-84	2106-3	2186-2	41	M	2141	29878
80-84	2106-3	2135-2	42	F	109	2309
80-84	2106-3	2135-2	42	M	103	1655
80-84	A-PI	2186-2	42	F	61	2224
80-84	A-PI	2186-2	42	M	76	1717
80-84	2054-5	2186-2	42	F	689	12258
80-84	2054-5	2186-2	42	M	523	6366
80-84	2106-3	2186-2	42	F	8172	151557
80-84	2106-3	2186-2	42	M	7801	103647
80-84	2106-3	NS	42	F	46	Not Applicable
80-84	2106-3	NS	42	M	53	Not Applicable
80-84	2106-3	2135-2	44	F	17	411
80-84	2106-3	2135-2	44	M	11	238
80-84	2054-5	2186-2	44	F	24	455
80-84	2054-5	2186-2	44	M	16	229
80-84	2106-3	2186-2	44	F	616	11603
80-84	2106-3	2186-2	44	M	597	7724
80-84	2106-3	2135-2	45	F	21	504
80-84	2106-3	2135-2	45	M	18	436
80-84	A-PI	2186-2	45	F	10	397
80-84	2054-5	2186-2	45	F	663	10567
80-84	2054-5	2186-2	45	M	527	5885
80-84	2106-3	2186-2	45	F	2395	39876
80-84	2106-3	2186-2	45	M	2298	30037
80-84	1002-5	2186-2	46	F	25	276
80-84	1002-5	2186-2	46	M	14	175
80-84	2106-3	2186-2	46	F	442	9772
80-84	2106-3	2186-2	46	M	492	7060
80-84	2106-3	2135-2	47	F	21	647
80-84	2106-3	2135-2	47	M	11	471
80-84	A-PI	2186-2	47	F	21	548
80-84	A-PI	2186-2	47	M	12	365
80-84	2054-5	2186-2	47	F	479	7581
80-84	2054-5	2186-2	47	M	328	3882
80-84	2106-3	2186-2	47	F	3908	61985
80-84	2106-3	2186-2	47	M	3597	43134
80-84	2106-3	2135-2	48	F	2369	47363
80-84	2106-3	2135-2	48	M	2048	31893
80-84	1002-5	2186-2	48	M	11	523
80-84	A-PI	2186-2	48	F	221	6109
80-84	A-PI	2186-2	48	M	194	4617
80-84	2054-5	2186-2	48	F	1218	19489
80-84	2054-5	2186-2	48	M	953	11307
80-84	2106-3	2186-2	48	F	8391	147854
80-84	2106-3	2186-2	48	M	8201	109853
80-84	2106-3	NS	48	F	24	Not Applicable
80-84	2106-3	NS	48	M	26	Not Applicable
80-84	2106-3	2135-2	49	F	40	908
80-84	2106-3	2135-2	49	M	37	684
80-84	A-PI	2186-2	49	F	16	436
80-84	A-PI	2186-2	49	M	11	321
80-84	2106-3	2186-2	49	F	1097	19030
80-84	2106-3	2186-2	49	M	1058	15630
80-84	2106-3	2186-2	50	F	390	7189
80-84	2106-3	2186-2	50	M	387	5325
80-84	2106-3	2135-2	51	F	65	1813
80-84	2106-3	2135-2	51	M	46	1021
80-84	A-PI	2186-2	51	F	112	3128
80-84	A-PI	2186-2	51	M	77	2309
80-84	2054-5	2186-2	51	F	708	12885
80-84	2054-5	2186-2	51	M	589	7567
80-84	2106-3	2186-2	51	F	3447	62375
80-84	2106-3	2186-2	51	M	3293	45594
80-84	2054-5	NS	51	F	12	Not Applicable
80-84	2054-5	NS	51	M	14	Not Applicable
80-84	2106-3	NS	51	F	15	Not Applicable
80-84	2106-3	NS	51	M	18	Not Applicable
80-84	2106-3	2135-2	53	F	69	1716
80-84	2106-3	2135-2	53	M	62	1341
80-84	1002-5	2186-2	53	F	40	535
80-84	1002-5	2186-2	53	M	30	387
80-84	A-PI	2186-2	53	F	159	4867
80-84	A-PI	2186-2	53	M	125	2933
80-84	2054-5	2186-2	53	F	64	1265
80-84	2054-5	2186-2	53	M	64	941
80-84	2106-3	2186-2	53	F	3069	56629
80-84	2106-3	2186-2	53	M	3161	44015
80-84	2054-5	2186-2	54	F	36	532
80-84	2054-5	2186-2	54	M	27	303
80-84	2106-3	2186-2	54	F	1483	23136
80-84	2106-3	2186-2	54	M	1337	15980
80-84	2106-3	2135-2	55	F	32	825
80-84	2106-3	2135-2	55	M	30	649
80-84	1002-5	2186-2	55	F	21	285
80-84	A-PI	2186-2	55	F	26	569
80-84	A-PI	2186-2	55	M	15	354
80-84	2054-5	2186-2	55	F	91	1785
80-84	2054-5	2186-2	55	M	84	1087
80-84	2106-3	2186-2	55	F	3112	61960
80-84	2106-3	2186-2	55	M	3155	45169
80-84	2106-3	2135-2	56	F	10	262
80-84	2106-3	2186-2	56	F	269	5000
80-84	2106-3	2186-2	56	M	301	3887
85-89	2106-3	2135-2	1	F	11	Not Applicable
85-89	A-PI	2186-2	1	F	11	Not Applicable
85-89	2054-5	2186-2	1	F	638	Not Applicable
85-89	2054-5	2186-2	1	M	376	Not Applicable
85-89	2106-3	2186-2	1	F	3191	Not Applicable
85-89	2106-3	2186-2	1	M	2377	Not Applicable
85-89	1002-5	2186-2	2	F	37	Not Applicable
85-89	1002-5	2186-2	2	M	31	Not Applicable
85-89	A-PI	2186-2	2	F	17	Not Applicable
85-89	2106-3	2186-2	2	F	156	Not Applicable
85-89	2106-3	2186-2	2	M	128	Not Applicable
85-89	2106-3	2135-2	4	F	408	Not Applicable
85-89	2106-3	2135-2	4	M	304	Not Applicable
85-89	1002-5	2186-2	4	F	75	Not Applicable
85-89	1002-5	2186-2	4	M	70	Not Applicable
85-89	A-PI	2186-2	4	F	49	Not Applicable
85-89	A-PI	2186-2	4	M	34	Not Applicable
85-89	2054-5	2186-2	4	F	67	Not Applicable
85-89	2054-5	2186-2	4	M	62	Not Applicable
85-89	2106-3	2186-2	4	F	3347	Not Applicable
85-89	2106-3	2186-2	4	M	3017	Not Applicable
85-89	2106-3	NS	4	F	20	Not Applicable
85-89	2106-3	NS	4	M	15	Not Applicable
85-89	2054-5	2186-2	5	F	179	Not Applicable
85-89	2054-5	2186-2	5	M	112	Not Applicable
85-89	2106-3	2186-2	5	F	2116	Not Applicable
85-89	2106-3	2186-2	5	M	1482	Not Applicable
85-89	1002-5	2135-2	6	F	11	Not Applicable
85-89	1002-5	2135-2	6	M	13	Not Applicable
85-89	A-PI	2135-2	6	F	15	Not Applicable
85-89	2106-3	2135-2	6	F	3061	Not Applicable
85-89	2106-3	2135-2	6	M	2275	Not Applicable
85-89	1002-5	2186-2	6	F	67	Not Applicable
85-89	1002-5	2186-2	6	M	78	Not Applicable
85-89	A-PI	2186-2	6	F	2259	Not Applicable
85-89	A-PI	2186-2	6	M	1769	Not Applicable
85-89	2054-5	2186-2	6	F	1077	Not Applicable
85-89	2054-5	2186-2	6	M	696	Not Applicable
85-89	2106-3	2186-2	6	F	14539	Not Applicable
85-89	2106-3	2186-2	6	M	11987	Not Applicable
85-89	2106-3	NS	6	M	20	Not Applicable
85-89	2106-3	2135-2	8	F	223	Not Applicable
85-89	2106-3	2135-2	8	M	184	Not Applicable
85-89	1002-5	2186-2	8	M	10	Not Applicable
85-89	A-PI	2186-2	8	F	48	Not Applicable
85-89	A-PI	2186-2	8	M	34	Not Applicable
85-89	2054-5	2186-2	8	F	63	Not Applicable
85-89	2054-5	2186-2	8	M	62	Not Applicable
85-89	2106-3	2186-2	8	F	2595	Not Applicable
85-89	2106-3	2186-2	8	M	1972	Not Applicable
85-89	2106-3	2135-2	9	F	66	Not Applicable
85-89	2106-3	2135-2	9	M	41	Not Applicable
85-89	A-PI	2186-2	9	F	23	Not Applicable
85-89	A-PI	2186-2	9	M	16	Not Applicable
85-89	2054-5	2186-2	9	F	134	Not Applicable
85-89	2054-5	2186-2	9	M	84	Not Applicable
85-89	2106-3	2186-2	9	F	2702	Not Applicable
85-89	2106-3	2186-2	9	M	2039	Not Applicable
85-89	2054-5	2186-2	10	F	78	Not Applicable
85-89	2054-5	2186-2	10	M	58	Not Applicable
85-89	2106-3	2186-2	10	F	540	Not Applicable
85-89	2106-3	2186-2	10	M	488	Not Applicable
85-89	2054-5	2186-2	11	F	229	Not Applicable
85-89	2054-5	2186-2	11	M	143	Not Applicable
85-89	2106-3	2186-2	11	F	79	Not Applicable
85-89	2106-3	2186-2	11	M	79	Not Applicable
85-89	2054-5	2135-2	12	F	33	Not Applicable
85-89	2054-5	2135-2	12	M	29	Not Applicable
85-89	2106-3	2135-2	12	F	1951	Not Applicable
85-89	2106-3	2135-2	12	M	1613	Not Applicable
85-89	1002-5	2186-2	12	F	10	Not Applicable
85-89	A-PI	2186-2	12	F	124	Not Applicable
85-89	A-PI	2186-2	12	M	81	Not Applicable
85-89	2054-5	2186-2	12	F	1088	Not Applicable
85-89	2054-5	2186-2	12	M	727	Not Applicable
85-89	2106-3	2186-2	12	F	12220	Not Applicable
85-89	2106-3	2186-2	12	M	11043	Not Applicable
85-89	2106-3	NS	12	F	14	Not Applicable
85-89	2106-3	NS	12	M	22	Not Applicable
85-89	2106-3	2135-2	13	F	57	Not Applicable
85-89	2106-3	2135-2	13	M	50	Not Applicable
85-89	A-PI	2186-2	13	F	65	Not Applicable
85-89	A-PI	2186-2	13	M	45	Not Applicable
85-89	2054-5	2186-2	13	F	1026	Not Applicable
85-89	2054-5	2186-2	13	M	536	Not Applicable
85-89	2106-3	2186-2	13	F	4578	Not Applicable
85-89	2106-3	2186-2	13	M	3158	Not Applicable
85-89	A-PI	2135-2	15	F	19	Not Applicable
85-89	2106-3	2135-2	15	F	13	Not Applicable
85-89	2106-3	2135-2	15	M	14	Not Applicable
85-89	A-PI	2186-2	15	F	684	Not Applicable
85-89	A-PI	2186-2	15	M	560	Not Applicable
85-89	2106-3	2186-2	15	F	205	Not Applicable
85-89	2106-3	2186-2	15	M	177	Not Applicable
85-89	2106-3	2135-2	16	F	10	Not Applicable
85-89	2106-3	2135-2	16	M	28	Not Applicable
85-89	2106-3	2186-2	16	F	980	Not Applicable
85-89	2106-3	2186-2	16	M	785	Not Applicable
85-89	2106-3	2135-2	17	F	274	Not Applicable
85-89	2106-3	2135-2	17	M	205	Not Applicable
85-89	A-PI	2186-2	17	F	147	Not Applicable
85-89	A-PI	2186-2	17	M	117	Not Applicable
85-89	2054-5	2186-2	17	F	897	Not Applicable
85-89	2054-5	2186-2	17	M	558	Not Applicable
85-89	2106-3	2186-2	17	F	7743	Not Applicable
85-89	2106-3	2186-2	17	M	5901	Not Applicable
85-89	2106-3	2135-2	18	F	51	Not Applicable
85-89	2106-3	2135-2	18	M	41	Not Applicable
85-89	A-PI	2186-2	18	F	24	Not Applicable
85-89	A-PI	2186-2	18	M	14	Not Applicable
85-89	2054-5	2186-2	18	F	237	Not Applicable
85-89	2054-5	2186-2	18	M	159	Not Applicable
85-89	2106-3	2186-2	18	F	4841	Not Applicable
85-89	2106-3	2186-2	18	M	3490	Not Applicable
85-89	2106-3	2135-2	19	M	12	Not Applicable
85-89	A-PI	2186-2	19	F	10	Not Applicable
85-89	2054-5	2186-2	19	F	21	Not Applicable
85-89	2054-5	2186-2	19	M	20	Not Applicable
85-89	2106-3	2186-2	19	F	2690	Not Applicable
85-89	2106-3	2186-2	19	M	2138	Not Applicable
85-89	2106-3	2135-2	20	F	41	Not Applicable
85-89	2106-3	2135-2	20	M	31	Not Applicable
85-89	1002-5	2186-2	20	F	15	Not Applicable
85-89	1002-5	2186-2	20	M	11	Not Applicable
85-89	A-PI	2186-2	20	F	10	Not Applicable
85-89	A-PI	2186-2	20	M	11	Not Applicable
85-89	2054-5	2186-2	20	F	74	Not Applicable
85-89	2054-5	2186-2	20	M	35	Not Applicable
85-89	2106-3	2186-2	20	F	2089	Not Applicable
85-89	2106-3	2186-2	20	M	1753	Not Applicable
85-89	2106-3	2135-2	21	F	13	Not Applicable
85-89	2054-5	2186-2	21	F	151	Not Applicable
85-89	2054-5	2186-2	21	M	105	Not Applicable
85-89	2106-3	2186-2	21	F	3169	Not Applicable
85-89	2106-3	2186-2	21	M	2289	Not Applicable
85-89	2106-3	NS	21	F	13	Not Applicable
85-89	2106-3	2135-2	22	F	34	Not Applicable
85-89	2106-3	2135-2	22	M	26	Not Applicable
85-89	A-PI	2186-2	22	F	12	Not Applicable
85-89	2054-5	2186-2	22	F	644	Not Applicable
85-89	2054-5	2186-2	22	M	394	Not Applicable
85-89	2106-3	2186-2	22	F	2326	Not Applicable
85-89	2106-3	2186-2	22	M	1832	Not Applicable
85-89	2106-3	2186-2	23	F	1306	Not Applicable
85-89	2106-3	2186-2	23	M	1013	Not Applicable
85-89	2106-3	2135-2	24	F	47	Not Applicable
85-89	2106-3	2135-2	24	M	31	Not Applicable
85-89	A-PI	2186-2	24	F	68	Not Applicable
85-89	A-PI	2186-2	24	M	64	Not Applicable
85-89	2054-5	2186-2	24	F	769	Not Applicable
85-89	2054-5	2186-2	24	M	455	Not Applicable
85-89	2106-3	2186-2	24	F	2998	Not Applicable
85-89	2106-3	2186-2	24	M	2237	Not Applicable
85-89	2106-3	2135-2	25	F	75	Not Applicable
85-89	2106-3	2135-2	25	M	51	Not Applicable
85-89	A-PI	2186-2	25	F	86	Not Applicable
85-89	A-PI	2186-2	25	M	86	Not Applicable
85-89	2054-5	2186-2	25	F	146	Not Applicable
85-89	2054-5	2186-2	25	M	91	Not Applicable
85-89	2106-3	2186-2	25	F	5136	Not Applicable
85-89	2106-3	2186-2	25	M	3724	Not Applicable
85-89	2106-3	NS	25	F	126	Not Applicable
85-89	2106-3	NS	25	M	103	Not Applicable
85-89	2106-3	2135-2	26	F	91	Not Applicable
85-89	2106-3	2135-2	26	M	67	Not Applicable
85-89	1002-5	2186-2	26	F	25	Not Applicable
85-89	1002-5	2186-2	26	M	14	Not Applicable
85-89	A-PI	2186-2	26	F	42	Not Applicable
85-89	A-PI	2186-2	26	M	28	Not Applicable
85-89	2054-5	2186-2	26	F	695	Not Applicable
85-89	2054-5	2186-2	26	M	443	Not Applicable
85-89	2106-3	2186-2	26	F	7188	Not Applicable
85-89	2106-3	2186-2	26	M	5633	Not Applicable
85-89	2106-3	NS	26	F	14	Not Applicable
85-89	2106-3	2135-2	27	F	14	Not Applicable
85-89	2106-3	2135-2	27	M	13	Not Applicable
85-89	1002-5	2186-2	27	F	14	Not Applicable
85-89	A-PI	2186-2	27	F	48	Not Applicable
85-89	A-PI	2186-2	27	M	26	Not Applicable
85-89	2054-5	2186-2	27	F	48	Not Applicable
85-89	2054-5	2186-2	27	M	24	Not Applicable
85-89	2106-3	2186-2	27	F	3772	Not Applicable
85-89	2106-3	2186-2	27	M	3078	Not Applicable
85-89	2054-5	2186-2	28	F	533	Not Applicable
85-89	2054-5	2186-2	28	M	269	Not Applicable
85-89	2106-3	2186-2	28	F	1713	Not Applicable
85-89	2106-3	2186-2	28	M	1278	Not Applicable
85-89	2106-3	2135-2	29	F	27	Not Applicable
85-89	2106-3	2135-2	29	M	15	Not Applicable
85-89	A-PI	2186-2	29	F	31	Not Applicable
85-89	A-PI	2186-2	29	M	13	Not Applicable
85-89	2054-5	2186-2	29	F	328	Not Applicable
85-89	2054-5	2186-2	29	M	190	Not Applicable
85-89	2106-3	2186-2	29	F	4291	Not Applicable
85-89	2106-3	2186-2	29	M	3392	Not Applicable
85-89	1002-5	2186-2	30	F	21	Not Applicable
85-89	1002-5	2186-2	30	M	14	Not Applicable
85-89	2106-3	2186-2	30	F	754	Not Applicable
85-89	2106-3	2186-2	30	M	677	Not Applicable
85-89	2106-3	2135-2	31	F	14	Not Applicable
85-89	2106-3	2135-2	31	M	20	Not Applicable
85-89	2054-5	2186-2	31	F	27	Not Applicable
85-89	2054-5	2186-2	31	M	17	Not Applicable
85-89	2106-3	2186-2	31	F	1448	Not Applicable
85-89	2106-3	2186-2	31	M	1126	Not Applicable
85-89	2106-3	2135-2	32	F	74	Not Applicable
85-89	2106-3	2135-2	32	M	63	Not Applicable
85-89	1002-5	2186-2	32	F	10	Not Applicable
85-89	A-PI	2186-2	32	F	91	Not Applicable
85-89	A-PI	2186-2	32	M	49	Not Applicable
85-89	2054-5	2186-2	32	F	79	Not Applicable
85-89	2054-5	2186-2	32	M	47	Not Applicable
85-89	2106-3	2186-2	32	F	1169	Not Applicable
85-89	2106-3	2186-2	32	M	1067	Not Applicable
85-89	A-PI	2186-2	33	F	10	Not Applicable
85-89	2106-3	2186-2	33	F	1037	Not Applicable
85-89	2106-3	2186-2	33	M	777	Not Applicable
85-89	2106-3	2135-2	34	F	327	Not Applicable
85-89	2106-3	2135-2	34	M	225	Not Applicable
85-89	A-PI	2186-2	34	F	149	Not Applicable
85-89	A-PI	2186-2	34	M	116	Not Applicable
85-89	2054-5	2186-2	34	F	579	Not Applicable
85-89	2054-5	2186-2	34	M	341	Not Applicable
85-89	2106-3	2186-2	34	F	5773	Not Applicable
85-89	2106-3	2186-2	34	M	4328	Not Applicable
85-89	2106-3	2135-2	35	F	407	Not Applicable
85-89	2106-3	2135-2	35	M	320	Not Applicable
85-89	1002-5	2186-2	35	F	76	Not Applicable
85-89	1002-5	2186-2	35	M	37	Not Applicable
85-89	2054-5	2186-2	35	F	19	Not Applicable
85-89	2054-5	2186-2	35	M	11	Not Applicable
85-89	2106-3	2186-2	35	F	761	Not Applicable
85-89	2106-3	2186-2	35	M	653	Not Applicable
85-89	2054-5	2135-2	36	F	42	Not Applicable
85-89	2054-5	2135-2	36	M	24	Not Applicable
85-89	2106-3	2135-2	36	F	878	Not Applicable
85-89	2106-3	2135-2	36	M	550	Not Applicable
85-89	1002-5	2186-2	36	F	14	Not Applicable
85-89	A-PI	2186-2	36	F	365	Not Applicable
85-89	A-PI	2186-2	36	M	317	Not Applicable
85-89	2054-5	2186-2	36	F	1341	Not Applicable
85-89	2054-5	2186-2	36	M	697	Not Applicable
85-89	2106-3	2186-2	36	F	11202	Not Applicable
85-89	2106-3	2186-2	36	M	8683	Not Applicable
85-89	2054-5	NS	36	F	31	Not Applicable
85-89	2054-5	NS	36	M	24	Not Applicable
85-89	2106-3	NS	36	F	115	Not Applicable
85-89	2106-3	NS	36	M	95	Not Applicable
85-89	2106-3	2135-2	37	F	41	Not Applicable
85-89	2106-3	2135-2	37	M	24	Not Applicable
85-89	1002-5	2186-2	37	F	35	Not Applicable
85-89	1002-5	2186-2	37	M	37	Not Applicable
85-89	A-PI	2186-2	37	F	45	Not Applicable
85-89	A-PI	2186-2	37	M	25	Not Applicable
85-89	2054-5	2186-2	37	F	1138	Not Applicable
85-89	2054-5	2186-2	37	M	551	Not Applicable
85-89	2106-3	2186-2	37	F	5844	Not Applicable
85-89	2106-3	2186-2	37	M	4283	Not Applicable
85-89	2106-3	NS	37	F	24	Not Applicable
85-89	2106-3	2186-2	38	F	495	Not Applicable
85-89	2106-3	2186-2	38	M	410	Not Applicable
85-89	2106-3	2135-2	39	F	59	Not Applicable
85-89	2106-3	2135-2	39	M	57	Not Applicable
85-89	A-PI	2186-2	39	F	39	Not Applicable
85-89	A-PI	2186-2	39	M	27	Not Applicable
85-89	2054-5	2186-2	39	F	810	Not Applicable
85-89	2054-5	2186-2	39	M	471	Not Applicable
85-89	2106-3	2186-2	39	F	9108	Not Applicable
85-89	2106-3	2186-2	39	M	6772	Not Applicable
85-89	2106-3	NS	39	F	22	Not Applicable
85-89	2106-3	NS	39	M	11	Not Applicable
85-89	2106-3	2135-2	40	F	18	Not Applicable
85-89	2106-3	2135-2	40	M	22	Not Applicable
85-89	1002-5	2186-2	40	F	132	Not Applicable
85-89	1002-5	2186-2	40	M	88	Not Applicable
85-89	A-PI	2186-2	40	F	26	Not Applicable
85-89	2054-5	2186-2	40	F	79	Not Applicable
85-89	2054-5	2186-2	40	M	70	Not Applicable
85-89	2106-3	2186-2	40	F	2552	Not Applicable
85-89	2106-3	2186-2	40	M	1936	Not Applicable
85-89	2106-3	2135-2	41	F	35	Not Applicable
85-89	2106-3	2135-2	41	M	41	Not Applicable
85-89	1002-5	2186-2	41	F	14	Not Applicable
85-89	1002-5	2186-2	41	M	12	Not Applicable
85-89	A-PI	2186-2	41	F	66	Not Applicable
85-89	A-PI	2186-2	41	M	33	Not Applicable
85-89	2054-5	2186-2	41	F	26	Not Applicable
85-89	2054-5	2186-2	41	M	11	Not Applicable
85-89	2106-3	2186-2	41	F	2740	Not Applicable
