Age Code	State Code	Race Code	Ethnicity Code	Gender	Population
35	55	2106-3	2186-2	F	29731
35	56	1002-5	2135-2	F	24
35	56	1002-5	2186-2	F	99
35	56	A-PI	2135-2	F	6
35	56	A-PI	2186-2	F	40
35	56	2054-5	2135-2	F	9
35	56	2054-5	2186-2	F	22
35	56	2106-3	2135-2	F	362
35	56	2106-3	2186-2	F	3293
36	1	1002-5	2135-2	F	67
36	1	1002-5	2186-2	F	194
36	1	A-PI	2135-2	F	55
36	1	A-PI	2186-2	F	649
36	1	2054-5	2135-2	F	127
36	1	2054-5	2186-2	F	9470
36	1	2106-3	2135-2	F	1200
36	1	2106-3	2186-2	F	18831
36	2	1002-5	2135-2	F	36
36	2	1002-5	2186-2	F	664
36	2	A-PI	2135-2	F	13
36	2	A-PI	2186-2	F	414
36	2	2054-5	2135-2	F	28
36	2	2054-5	2186-2	F	146
36	2	2106-3	2135-2	F	207
36	2	2106-3	2186-2	F	2995
36	4	1002-5	2135-2	F	682
36	4	1002-5	2186-2	F	1818
36	4	A-PI	2135-2	F	205
36	4	A-PI	2186-2	F	2218
36	4	2054-5	2135-2	F	465
36	4	2054-5	2186-2	F	2048
36	4	2106-3	2135-2	F	13106
36	4	2106-3	2186-2	F	21361
36	5	1002-5	2135-2	F	46
36	5	1002-5	2186-2	F	160
36	5	A-PI	2135-2	F	29
36	5	A-PI	2186-2	F	542
36	5	2054-5	2135-2	F	43
36	5	2054-5	2186-2	F	3363
36	5	2106-3	2135-2	F	1382
36	5	2106-3	2186-2	F	12841
36	6	1002-5	2135-2	F	4076
36	6	1002-5	2186-2	F	1255
36	6	A-PI	2135-2	F	2701
36	6	A-PI	2186-2	F	46650
36	6	2054-5	2135-2	F	2894
36	6	2054-5	2186-2	F	15717
36	6	2106-3	2135-2	F	95630
36	6	2106-3	2186-2	F	88507
36	8	1002-5	2135-2	F	448
36	8	1002-5	2186-2	F	272
36	8	A-PI	2135-2	F	125
36	8	A-PI	2186-2	F	1676
36	8	2054-5	2135-2	F	269
36	8	2054-5	2186-2	F	1543
36	8	2106-3	2135-2	F	7411
36	8	2106-3	2186-2	F	25165
36	9	1002-5	2135-2	F	112
36	9	1002-5	2186-2	F	49
36	9	A-PI	2135-2	F	62
36	9	A-PI	2186-2	F	1614
36	9	2054-5	2135-2	F	611
36	9	2054-5	2186-2	F	2758
36	9	2106-3	2135-2	F	3584
36	9	2106-3	2186-2	F	12688
36	10	1002-5	2135-2	F	25
36	10	1002-5	2186-2	F	15
36	10	A-PI	2135-2	F	8
36	10	A-PI	2186-2	F	302
36	10	2054-5	2135-2	F	91
36	10	2054-5	2186-2	F	1390
36	10	2106-3	2135-2	F	558
36	10	2106-3	2186-2	F	3250
36	11	1002-5	2135-2	F	40
36	11	1002-5	2186-2	F	19
36	11	A-PI	2135-2	F	10
36	11	A-PI	2186-2	F	422
36	11	2054-5	2135-2	F	115
36	11	2054-5	2186-2	F	2187
36	11	2106-3	2135-2	F	472
36	11	2106-3	2186-2	F	2502
36	12	1002-5	2135-2	F	394
36	12	1002-5	2186-2	F	331
36	12	A-PI	2135-2	F	328
36	12	A-PI	2186-2	F	5115
36	12	2054-5	2135-2	F	2007
36	12	2054-5	2186-2	F	22542
36	12	2106-3	2135-2	F	33126
36	12	2106-3	2186-2	F	55748
36	13	1002-5	2135-2	F	236
36	13	1002-5	2186-2	F	179
36	13	A-PI	2135-2	F	125
36	13	A-PI	2186-2	F	3841
36	13	2054-5	2135-2	F	777
36	13	2054-5	2186-2	F	24689
36	13	2106-3	2135-2	F	6407
36	13	2106-3	2186-2	F	33618
36	15	1002-5	2135-2	F	28
36	15	1002-5	2186-2	F	21
36	15	A-PI	2135-2	F	439
36	15	A-PI	2186-2	F	5605
36	15	2054-5	2135-2	F	28
36	15	2054-5	2186-2	F	195
36	15	2106-3	2135-2	F	441
36	15	2106-3	2186-2	F	2312
36	16	1002-5	2135-2	F	76
36	16	1002-5	2186-2	F	119
36	16	A-PI	2135-2	F	18
36	16	A-PI	2186-2	F	262
36	16	2054-5	2135-2	F	27
36	16	2054-5	2186-2	F	65
36	16	2106-3	2135-2	F	1159
36	16	2106-3	2186-2	F	8757
36	17	1002-5	2135-2	F	519
36	17	1002-5	2186-2	F	191
36	17	A-PI	2135-2	F	188
36	17	A-PI	2186-2	F	6587
36	17	2054-5	2135-2	F	623
36	17	2054-5	2186-2	F	12557
36	17	2106-3	2135-2	F	15005
36	17	2106-3	2186-2	F	49453
36	18	1002-5	2135-2	F	92
36	18	1002-5	2186-2	F	113
36	18	A-PI	2135-2	F	39
36	18	A-PI	2186-2	F	1319
36	18	2054-5	2135-2	F	217
36	18	2054-5	2186-2	F	4374
36	18	2106-3	2135-2	F	2899
36	18	2106-3	2186-2	F	32341
36	19	1002-5	2135-2	F	47
36	19	1002-5	2186-2	F	48
36	19	A-PI	2135-2	F	20
36	19	A-PI	2186-2	F	648
36	19	2054-5	2135-2	F	40
36	19	2054-5	2186-2	F	773
36	19	2106-3	2135-2	F	1105
36	19	2106-3	2186-2	F	16222
36	20	1002-5	2135-2	F	97
36	20	1002-5	2186-2	F	154
36	20	A-PI	2135-2	F	16
36	20	A-PI	2186-2	F	757
36	20	2054-5	2135-2	F	94
36	20	2054-5	2186-2	F	1116
36	20	2106-3	2135-2	F	2033
36	20	2106-3	2186-2	F	13518
36	21	1002-5	2135-2	F	33
36	21	1002-5	2186-2	F	55
36	21	A-PI	2135-2	F	32
36	21	A-PI	2186-2	F	630
36	21	2054-5	2135-2	F	75
36	21	2054-5	2186-2	F	2503
36	21	2106-3	2135-2	F	891
36	21	2106-3	2186-2	F	23572
36	22	1002-5	2135-2	F	55
36	22	1002-5	2186-2	F	202
36	22	A-PI	2135-2	F	25
36	22	A-PI	2186-2	F	780
36	22	2054-5	2135-2	F	157
36	22	2054-5	2186-2	F	10563
36	22	2106-3	2135-2	F	1402
36	22	2106-3	2186-2	F	17060
36	23	1002-5	2135-2	F	6
36	23	1002-5	2186-2	F	68
36	23	A-PI	2135-2	F	0
36	23	A-PI	2186-2	F	118
36	23	2054-5	2135-2	F	16
36	23	2054-5	2186-2	F	125
36	23	2106-3	2135-2	F	116
36	23	2106-3	2186-2	F	7031
36	24	1002-5	2135-2	F	158
36	24	1002-5	2186-2	F	102
36	24	A-PI	2135-2	F	102
36	24	A-PI	2186-2	F	3512
36	24	2054-5	2135-2	F	593
36	24	2054-5	2186-2	F	12981
36	24	2106-3	2135-2	F	3888
36	24	2106-3	2186-2	F	18139
36	25	1002-5	2135-2	F	187
36	25	1002-5	2186-2	F	80
36	25	A-PI	2135-2	F	102
36	25	A-PI	2186-2	F	4331
36	25	2054-5	2135-2	F	915
36	25	2054-5	2186-2	F	3434
36	25	2106-3	2135-2	F	4713
36	25	2106-3	2186-2	F	29140
36	26	1002-5	2135-2	F	129
36	26	1002-5	2186-2	F	413
36	26	A-PI	2135-2	F	36
36	26	A-PI	2186-2	F	2737
36	26	2054-5	2135-2	F	270
36	26	2054-5	2186-2	F	8986
36	26	2106-3	2135-2	F	2887
36	26	2106-3	2186-2	F	43216
36	27	1002-5	2135-2	F	103
36	27	1002-5	2186-2	F	418
36	27	A-PI	2135-2	F	47
36	27	A-PI	2186-2	F	2331
36	27	2054-5	2135-2	F	126
36	27	2054-5	2186-2	F	2454
36	27	2106-3	2135-2	F	1823
36	27	2106-3	2186-2	F	27719
36	28	1002-5	2135-2	F	22
36	28	1002-5	2186-2	F	105
36	28	A-PI	2135-2	F	11
36	28	A-PI	2186-2	F	301
36	28	2054-5	2135-2	F	84
36	28	2054-5	2186-2	F	8115
36	28	2106-3	2135-2	F	526
36	28	2106-3	2186-2	F	9941
36	29	1002-5	2135-2	F	67
36	29	1002-5	2186-2	F	203
36	29	A-PI	2135-2	F	37
36	29	A-PI	2186-2	F	1231
36	29	2054-5	2135-2	F	118
36	29	2054-5	2186-2	F	4929
36	29	2106-3	2135-2	F	1509
36	29	2106-3	2186-2	F	29220
36	30	1002-5	2135-2	F	27
36	30	1002-5	2186-2	F	401
36	30	A-PI	2135-2	F	0
36	30	A-PI	2186-2	F	69
36	30	2054-5	2135-2	F	4
36	30	2054-5	2186-2	F	43
36	30	2106-3	2135-2	F	159
36	30	2106-3	2186-2	F	5250
36	31	1002-5	2135-2	F	76
36	31	1002-5	2186-2	F	94
36	31	A-PI	2135-2	F	24
36	31	A-PI	2186-2	F	385
36	31	2054-5	2135-2	F	34
36	31	2054-5	2186-2	F	616
36	31	2106-3	2135-2	F	1234
36	31	2106-3	2186-2	F	9234
36	32	1002-5	2135-2	F	166
36	32	1002-5	2186-2	F	168
36	32	A-PI	2135-2	F	170
36	32	A-PI	2186-2	F	2229
36	32	2054-5	2135-2	F	237
36	32	2054-5	2186-2	F	1907
36	32	2106-3	2135-2	F	5314
36	32	2106-3	2186-2	F	8849
36	33	1002-5	2135-2	F	5
36	33	1002-5	2186-2	F	21
36	33	A-PI	2135-2	F	3
36	33	A-PI	2186-2	F	319
36	33	2054-5	2135-2	F	29
36	33	2054-5	2186-2	F	97
36	33	2106-3	2135-2	F	277
36	33	2106-3	2186-2	F	6573
36	34	1002-5	2135-2	F	382
36	34	1002-5	2186-2	F	102
36	34	A-PI	2135-2	F	180
36	34	A-PI	2186-2	F	8047
36	34	2054-5	2135-2	F	1492
36	34	2054-5	2186-2	F	8659
36	34	2106-3	2135-2	F	11873
36	34	2106-3	2186-2	F	27172
36	35	1002-5	2135-2	F	286
36	35	1002-5	2186-2	F	1262
36	35	A-PI	2135-2	F	64
36	35	A-PI	2186-2	F	277
36	35	2054-5	2135-2	F	108
36	35	2054-5	2186-2	F	246
36	35	2106-3	2135-2	F	5988
36	35	2106-3	2186-2	F	4352
36	36	1002-5	2135-2	F	1237
36	36	1002-5	2186-2	F	413
36	36	A-PI	2135-2	F	472
36	36	A-PI	2186-2	F	15469
36	36	2054-5	2135-2	F	5228
36	36	2054-5	2186-2	F	20376
36	36	2106-3	2135-2	F	21015
36	36	2106-3	2186-2	F	64894
36	37	1002-5	2135-2	F	350
36	37	1002-5	2186-2	F	771
36	37	A-PI	2135-2	F	104
36	37	A-PI	2186-2	F	2905
36	37	2054-5	2135-2	F	689
36	37	2054-5	2186-2	F	15361
36	37	2106-3	2135-2	F	6083
36	37	2106-3	2186-2	F	38396
36	38	1002-5	2135-2	F	18
36	38	1002-5	2186-2	F	252
36	38	A-PI	2135-2	F	3
36	38	A-PI	2186-2	F	101
36	38	2054-5	2135-2	F	5
36	38	2054-5	2186-2	F	122
36	38	2106-3	2135-2	F	158
36	38	2106-3	2186-2	F	3773
36	39	1002-5	2135-2	F	90
36	39	1002-5	2186-2	F	162
36	39	A-PI	2135-2	F	48
36	39	A-PI	2186-2	F	2306
36	39	2054-5	2135-2	F	344
36	39	2054-5	2186-2	F	9971
36	39	2106-3	2135-2	F	2384
36	39	2106-3	2186-2	F	54811
36	40	1002-5	2135-2	F	222
36	40	1002-5	2186-2	F	2352
36	40	A-PI	2135-2	F	26
36	40	A-PI	2186-2	F	899
36	40	2054-5	2135-2	F	121
36	40	2054-5	2186-2	F	2089
36	40	2106-3	2135-2	F	2187
36	40	2106-3	2186-2	F	16663
36	41	1002-5	2135-2	F	216
36	41	1002-5	2186-2	F	370
36	41	A-PI	2135-2	F	62
36	41	A-PI	2186-2	F	1759
36	41	2054-5	2135-2	F	83
36	41	2054-5	2186-2	F	594
36	41	2106-3	2135-2	F	3209
36	41	2106-3	2186-2	F	20404
36	42	1002-5	2135-2	F	229
36	42	1002-5	2186-2	F	158
36	42	A-PI	2135-2	F	161
36	42	A-PI	2186-2	F	3793
36	42	2054-5	2135-2	F	1060
36	42	2054-5	2186-2	F	9194
36	42	2106-3	2135-2	F	4943
36	42	2106-3	2186-2	F	55490
36	44	1002-5	2135-2	F	48
36	44	1002-5	2186-2	F	33
36	44	A-PI	2135-2	F	17
36	44	A-PI	2186-2	F	333
36	44	2054-5	2135-2	F	197
36	44	2054-5	2186-2	F	423
36	44	2106-3	2135-2	F	858
36	44	2106-3	2186-2	F	4402
36	45	1002-5	2135-2	F	54
36	45	1002-5	2186-2	F	134
36	45	A-PI	2135-2	F	38
36	45	A-PI	2186-2	F	744
36	45	2054-5	2135-2	F	186
36	45	2054-5	2186-2	F	9268
36	45	2106-3	2135-2	F	1638
36	45	2106-3	2186-2	F	18304
36	46	1002-5	2135-2	F	29
36	46	1002-5	2186-2	F	476
36	46	A-PI	2135-2	F	5
36	46	A-PI	2186-2	F	133
36	46	2054-5	2135-2	F	4
36	46	2054-5	2186-2	F	62
36	46	2106-3	2135-2	F	145
36	46	2106-3	2186-2	F	4201
36	47	1002-5	2135-2	F	85
36	47	1002-5	2186-2	F	120
36	47	A-PI	2135-2	F	56
36	47	A-PI	2186-2	F	1147
36	47	2054-5	2135-2	F	172
36	47	2054-5	2186-2	F	8055
36	47	2106-3	2135-2	F	2204
36	47	2106-3	2186-2	F	30370
36	48	1002-5	2135-2	F	1503
36	48	1002-5	2186-2	F	618
36	48	A-PI	2135-2	F	548
36	48	A-PI	2186-2	F	11958
36	48	2054-5	2135-2	F	1728
36	48	2054-5	2186-2	F	24804
36	48	2106-3	2135-2	F	70647
36	48	2106-3	2186-2	F	73543
36	49	1002-5	2135-2	F	146
36	49	1002-5	2186-2	F	188
36	49	A-PI	2135-2	F	41
36	49	A-PI	2186-2	F	891
36	49	2054-5	2135-2	F	72
36	49	2054-5	2186-2	F	197
36	49	2106-3	2135-2	F	2625
36	49	2106-3	2186-2	F	17727
36	50	1002-5	2135-2	F	8
36	50	1002-5	2186-2	F	18
36	50	A-PI	2135-2	F	2
36	50	A-PI	2186-2	F	65
36	50	2054-5	2135-2	F	3
36	50	2054-5	2186-2	F	49
36	50	2106-3	2135-2	F	64
36	50	2106-3	2186-2	F	3319
36	51	1002-5	2135-2	F	206
36	51	1002-5	2186-2	F	149
36	51	A-PI	2135-2	F	145
36	51	A-PI	2186-2	F	5664
36	51	2054-5	2135-2	F	589
36	51	2054-5	2186-2	F	11216
36	51	2106-3	2135-2	F	5446
36	51	2106-3	2186-2	F	32170
36	53	1002-5	2135-2	F	322
36	53	1002-5	2186-2	F	726
36	53	A-PI	2135-2	F	189
36	53	A-PI	2186-2	F	5963
36	53	2054-5	2135-2	F	256
36	53	2054-5	2186-2	F	2158
36	53	2106-3	2135-2	F	5466
36	53	2106-3	2186-2	F	32255
36	54	1002-5	2135-2	F	2
36	54	1002-5	2186-2	F	20
36	54	A-PI	2135-2	F	4
36	54	A-PI	2186-2	F	136
36	54	2054-5	2135-2	F	17
36	54	2054-5	2186-2	F	402
36	54	2106-3	2135-2	F	137
36	54	2106-3	2186-2	F	10311
36	55	1002-5	2135-2	F	109
36	55	1002-5	2186-2	F	356
36	55	A-PI	2135-2	F	23
36	55	A-PI	2186-2	F	1322
36	55	2054-5	2135-2	F	187
36	55	2054-5	2186-2	F	2630
36	55	2106-3	2135-2	F	2496
36	55	2106-3	2186-2	F	27817
36	56	1002-5	2135-2	F	12
36	56	1002-5	2186-2	F	100
36	56	A-PI	2135-2	F	6
36	56	A-PI	2186-2	F	56
36	56	2054-5	2135-2	F	7
36	56	2054-5	2186-2	F	57
36	56	2106-3	2135-2	F	356
36	56	2106-3	2186-2	F	3130
37	1	1002-5	2135-2	F	35
37	1	1002-5	2186-2	F	192
37	1	A-PI	2135-2	F	29
37	1	A-PI	2186-2	F	715
37	1	2054-5	2135-2	F	107
37	1	2054-5	2186-2	F	9173
37	1	2106-3	2135-2	F	1210
37	1	2106-3	2186-2	F	18918
37	2	1002-5	2135-2	F	35
37	2	1002-5	2186-2	F	658
37	2	A-PI	2135-2	F	10
37	2	A-PI	2186-2	F	407
37	2	2054-5	2135-2	F	28
37	2	2054-5	2186-2	F	174
37	2	2106-3	2135-2	F	254
37	2	2106-3	2186-2	F	2920
37	4	1002-5	2135-2	F	639
37	4	1002-5	2186-2	F	1783
37	4	A-PI	2135-2	F	221
37	4	A-PI	2186-2	F	2106
37	4	2054-5	2135-2	F	399
37	4	2054-5	2186-2	F	1895
37	4	2106-3	2135-2	F	13014
37	4	2106-3	2186-2	F	20766
37	5	1002-5	2135-2	F	54
37	5	1002-5	2186-2	F	163
37	5	A-PI	2135-2	F	19
37	5	A-PI	2186-2	F	460
37	5	2054-5	2135-2	F	47
37	5	2054-5	2186-2	F	3201
37	5	2106-3	2135-2	F	1414
37	5	2106-3	2186-2	F	13038
37	6	1002-5	2135-2	F	4044
37	6	1002-5	2186-2	F	1280
37	6	A-PI	2135-2	F	2668
37	6	A-PI	2186-2	F	45711
37	6	2054-5	2135-2	F	2851
37	6	2054-5	2186-2	F	14890
37	6	2106-3	2135-2	F	95919
37	6	2106-3	2186-2	F	86042
37	8	1002-5	2135-2	F	432
37	8	1002-5	2186-2	F	279
37	8	A-PI	2135-2	F	138
37	8	A-PI	2186-2	F	1702
37	8	2054-5	2135-2	F	252
37	8	2054-5	2186-2	F	1561
37	8	2106-3	2135-2	F	7423
37	8	2106-3	2186-2	F	24565
37	9	1002-5	2135-2	F	107
37	9	1002-5	2186-2	F	52
37	9	A-PI	2135-2	F	49
37	9	A-PI	2186-2	F	1535
37	9	2054-5	2135-2	F	578
37	9	2054-5	2186-2	F	2618
37	9	2106-3	2135-2	F	3670
37	9	2106-3	2186-2	F	12704
37	10	1002-5	2135-2	F	28
37	10	1002-5	2186-2	F	25
37	10	A-PI	2135-2	F	9
37	10	A-PI	2186-2	F	294
37	10	2054-5	2135-2	F	96
37	10	2054-5	2186-2	F	1391
37	10	2106-3	2135-2	F	504
37	10	2106-3	2186-2	F	3256
37	11	1002-5	2135-2	F	11
37	11	1002-5	2186-2	F	17
37	11	A-PI	2135-2	F	20
37	11	A-PI	2186-2	F	346
37	11	2054-5	2135-2	F	105
37	11	2054-5	2186-2	F	2116
37	11	2106-3	2135-2	F	433
37	11	2106-3	2186-2	F	2299
37	12	1002-5	2135-2	F	408
37	12	1002-5	2186-2	F	351
37	12	A-PI	2135-2	F	303
37	12	A-PI	2186-2	F	5126
37	12	2054-5	2135-2	F	2099
37	12	2054-5	2186-2	F	21721
37	12	2106-3	2135-2	F	34534
37	12	2106-3	2186-2	F	55323
37	13	1002-5	2135-2	F	256
37	13	1002-5	2186-2	F	147
37	13	A-PI	2135-2	F	132
37	13	A-PI	2186-2	F	3745
37	13	2054-5	2135-2	F	774
37	13	2054-5	2186-2	F	23934
37	13	2106-3	2135-2	F	6455
37	13	2106-3	2186-2	F	33172
37	15	1002-5	2135-2	F	18
37	15	1002-5	2186-2	F	24
37	15	A-PI	2135-2	F	429
37	15	A-PI	2186-2	F	5366
37	15	2054-5	2135-2	F	29
37	15	2054-5	2186-2	F	229
37	15	2106-3	2135-2	F	411
37	15	2106-3	2186-2	F	2036
37	16	1002-5	2135-2	F	75
37	16	1002-5	2186-2	F	141
37	16	A-PI	2135-2	F	13
37	16	A-PI	2186-2	F	270
37	16	2054-5	2135-2	F	12
37	16	2054-5	2186-2	F	73
37	16	2106-3	2135-2	F	1171
37	16	2106-3	2186-2	F	8412
37	17	1002-5	2135-2	F	521
37	17	1002-5	2186-2	F	154
37	17	A-PI	2135-2	F	187
37	17	A-PI	2186-2	F	6319
37	17	2054-5	2135-2	F	640
37	17	2054-5	2186-2	F	12004
37	17	2106-3	2135-2	F	15049
37	17	2106-3	2186-2	F	47945
37	18	1002-5	2135-2	F	106
37	18	1002-5	2186-2	F	112
37	18	A-PI	2135-2	F	34
37	18	A-PI	2186-2	F	1191
37	18	2054-5	2135-2	F	181
37	18	2054-5	2186-2	F	4212
37	18	2106-3	2135-2	F	2902
37	18	2106-3	2186-2	F	31403
37	19	1002-5	2135-2	F	44
37	19	1002-5	2186-2	F	67
37	19	A-PI	2135-2	F	17
37	19	A-PI	2186-2	F	599
37	19	2054-5	2135-2	F	47
37	19	2054-5	2186-2	F	709
37	19	2106-3	2135-2	F	1031
37	19	2106-3	2186-2	F	15788
37	20	1002-5	2135-2	F	89
37	20	1002-5	2186-2	F	180
37	20	A-PI	2135-2	F	24
37	20	A-PI	2186-2	F	819
37	20	2054-5	2135-2	F	76
37	20	2054-5	2186-2	F	1081
37	20	2106-3	2135-2	F	1877
37	20	2106-3	2186-2	F	13156
37	21	1002-5	2135-2	F	30
37	21	1002-5	2186-2	F	41
37	21	A-PI	2135-2	F	21
37	21	A-PI	2186-2	F	603
37	21	2054-5	2135-2	F	66
37	21	2054-5	2186-2	F	2427
37	21	2106-3	2135-2	F	899
37	21	2106-3	2186-2	F	23483
37	22	1002-5	2135-2	F	39
37	22	1002-5	2186-2	F	198
37	22	A-PI	2135-2	F	34
37	22	A-PI	2186-2	F	759
37	22	2054-5	2135-2	F	151
37	22	2054-5	2186-2	F	10118
37	22	2106-3	2135-2	F	1316
37	22	2106-3	2186-2	F	16544
37	23	1002-5	2135-2	F	3
37	23	1002-5	2186-2	F	60
37	23	A-PI	2135-2	F	0
37	23	A-PI	2186-2	F	129
37	23	2054-5	2135-2	F	14
37	23	2054-5	2186-2	F	97
37	23	2106-3	2135-2	F	115
37	23	2106-3	2186-2	F	7035
37	24	1002-5	2135-2	F	213
37	24	1002-5	2186-2	F	102
37	24	A-PI	2135-2	F	89
37	24	A-PI	2186-2	F	3548
37	24	2054-5	2135-2	F	574
37	24	2054-5	2186-2	F	12860
37	24	2106-3	2135-2	F	3841
37	24	2106-3	2186-2	F	17530
37	25	1002-5	2135-2	F	176
37	25	1002-5	2186-2	F	96
37	25	A-PI	2135-2	F	89
37	25	A-PI	2186-2	F	3943
37	25	2054-5	2135-2	F	876
37	25	2054-5	2186-2	F	3523
37	25	2106-3	2135-2	F	4529
37	25	2106-3	2186-2	F	28360
37	26	1002-5	2135-2	F	121
37	26	1002-5	2186-2	F	441
37	26	A-PI	2135-2	F	44
37	26	A-PI	2186-2	F	2532
37	26	2054-5	2135-2	F	264
37	26	2054-5	2186-2	F	8895
37	26	2106-3	2135-2	F	2916
37	26	2106-3	2186-2	F	42198
37	27	1002-5	2135-2	F	109
37	27	1002-5	2186-2	F	384
37	27	A-PI	2135-2	F	34
37	27	A-PI	2186-2	F	2140
37	27	2054-5	2135-2	F	102
37	27	2054-5	2186-2	F	2317
37	27	2106-3	2135-2	F	1760
37	27	2106-3	2186-2	F	26868
37	28	1002-5	2135-2	F	32
37	28	1002-5	2186-2	F	96
37	28	A-PI	2135-2	F	8
37	28	A-PI	2186-2	F	283
37	28	2054-5	2135-2	F	64
37	28	2054-5	2186-2	F	7922
37	28	2106-3	2135-2	F	455
37	28	2106-3	2186-2	F	9873
37	29	1002-5	2135-2	F	53
37	29	1002-5	2186-2	F	193
37	29	A-PI	2135-2	F	41
37	29	A-PI	2186-2	F	1108
37	29	2054-5	2135-2	F	89
37	29	2054-5	2186-2	F	4826
37	29	2106-3	2135-2	F	1481
37	29	2106-3	2186-2	F	28830
37	30	1002-5	2135-2	F	23
37	30	1002-5	2186-2	F	409
37	30	A-PI	2135-2	F	6
37	30	A-PI	2186-2	F	76
37	30	2054-5	2135-2	F	3
37	30	2054-5	2186-2	F	39
37	30	2106-3	2135-2	F	179
37	30	2106-3	2186-2	F	5183
37	31	1002-5	2135-2	F	66
37	31	1002-5	2186-2	F	100
37	31	A-PI	2135-2	F	18
37	31	A-PI	2186-2	F	417
37	31	2054-5	2135-2	F	30
37	31	2054-5	2186-2	F	574
37	31	2106-3	2135-2	F	1168
37	31	2106-3	2186-2	F	9046
37	32	1002-5	2135-2	F	169
37	32	1002-5	2186-2	F	181
37	32	A-PI	2135-2	F	161
37	32	A-PI	2186-2	F	2297
37	32	2054-5	2135-2	F	194
37	32	2054-5	2186-2	F	1769
37	32	2106-3	2135-2	F	5346
37	32	2106-3	2186-2	F	8599
37	33	1002-5	2135-2	F	4
37	33	1002-5	2186-2	F	18
37	33	A-PI	2135-2	F	5
37	33	A-PI	2186-2	F	346
37	33	2054-5	2135-2	F	34
37	33	2054-5	2186-2	F	104
37	33	2106-3	2135-2	F	261
37	33	2106-3	2186-2	F	6655
37	34	1002-5	2135-2	F	417
37	34	1002-5	2186-2	F	84
37	34	A-PI	2135-2	F	189
37	34	A-PI	2186-2	F	7921
37	34	2054-5	2135-2	F	1458
37	34	2054-5	2186-2	F	8169
37	34	2106-3	2135-2	F	11629
37	34	2106-3	2186-2	F	27050
37	35	1002-5	2135-2	F	273
37	35	1002-5	2186-2	F	1217
37	35	A-PI	2135-2	F	56
37	35	A-PI	2186-2	F	354
37	35	2054-5	2135-2	F	133
37	35	2054-5	2186-2	F	197
37	35	2106-3	2135-2	F	5819
37	35	2106-3	2186-2	F	4000
37	36	1002-5	2135-2	F	1144
37	36	1002-5	2186-2	F	424
37	36	A-PI	2135-2	F	476
37	36	A-PI	2186-2	F	14656
37	36	2054-5	2135-2	F	4848
37	36	2054-5	2186-2	F	20233
37	36	2106-3	2135-2	F	20784
37	36	2106-3	2186-2	F	62817
37	37	1002-5	2135-2	F	403
37	37	1002-5	2186-2	F	824
37	37	A-PI	2135-2	F	117
37	37	A-PI	2186-2	F	2880
37	37	2054-5	2135-2	F	616
37	37	2054-5	2186-2	F	15151
37	37	2106-3	2135-2	F	6237
37	37	2106-3	2186-2	F	38707
37	38	1002-5	2135-2	F	12
37	38	1002-5	2186-2	F	263
37	38	A-PI	2135-2	F	4
37	38	A-PI	2186-2	F	87
37	38	2054-5	2135-2	F	7
37	38	2054-5	2186-2	F	43
37	38	2106-3	2135-2	F	160
37	38	2106-3	2186-2	F	3621
37	39	1002-5	2135-2	F	97
37	39	1002-5	2186-2	F	178
37	39	A-PI	2135-2	F	41
37	39	A-PI	2186-2	F	2292
37	39	2054-5	2135-2	F	322
37	39	2054-5	2186-2	F	9221
37	39	2106-3	2135-2	F	2375
37	39	2106-3	2186-2	F	54091
37	40	1002-5	2135-2	F	215
37	40	1002-5	2186-2	F	2289
37	40	A-PI	2135-2	F	41
37	40	A-PI	2186-2	F	836
37	40	2054-5	2135-2	F	112
37	40	2054-5	2186-2	F	2010
37	40	2106-3	2135-2	F	2211
37	40	2106-3	2186-2	F	15999
37	41	1002-5	2135-2	F	211
37	41	1002-5	2186-2	F	368
37	41	A-PI	2135-2	F	71
37	41	A-PI	2186-2	F	1757
37	41	2054-5	2135-2	F	101
37	41	2054-5	2186-2	F	571
37	41	2106-3	2135-2	F	3259
37	41	2106-3	2186-2	F	19917
37	42	1002-5	2135-2	F	196
37	42	1002-5	2186-2	F	138
37	42	A-PI	2135-2	F	143
37	42	A-PI	2186-2	F	3895
37	42	2054-5	2135-2	F	988
37	42	2054-5	2186-2	F	8992
37	42	2106-3	2135-2	F	4948
37	42	2106-3	2186-2	F	54492
37	44	1002-5	2135-2	F	33
37	44	1002-5	2186-2	F	32
37	44	A-PI	2135-2	F	20
37	44	A-PI	2186-2	F	266
37	44	2054-5	2135-2	F	212
37	44	2054-5	2186-2	F	429
37	44	2106-3	2135-2	F	833
37	44	2106-3	2186-2	F	4367
37	45	1002-5	2135-2	F	63
37	45	1002-5	2186-2	F	128
37	45	A-PI	2135-2	F	44
37	45	A-PI	2186-2	F	687
37	45	2054-5	2135-2	F	183
37	45	2054-5	2186-2	F	8855
37	45	2106-3	2135-2	F	1595
37	45	2106-3	2186-2	F	18486
37	46	1002-5	2135-2	F	33
37	46	1002-5	2186-2	F	458
37	46	A-PI	2135-2	F	2
37	46	A-PI	2186-2	F	102
37	46	2054-5	2135-2	F	3
37	46	2054-5	2186-2	F	95
37	46	2106-3	2135-2	F	133
37	46	2106-3	2186-2	F	4093
37	47	1002-5	2135-2	F	97
37	47	1002-5	2186-2	F	98
37	47	A-PI	2135-2	F	52
37	47	A-PI	2186-2	F	1188
37	47	2054-5	2135-2	F	163
37	47	2054-5	2186-2	F	7819
